Gene_symbol	NCBI gene ID	Naive	iTreg	nTreg	Th1	Th2	Th17
Gm6049		0.0	0.0	0.0	0.0	0.0	0.0
Gm6051		0.0	0.0	0.0	0.0	0.0	0.283064
Gm6054		0.0	0.0	0.45484	0.0	0.0	0.428518
Gm6055		47.5669	136.6083	0.0	5.830369999999999	1.68075	2.39023
Gm6056		0.0	0.0	0.0	0.0	0.0	0.0
Gm6057		0.0	0.0982805	0.0	0.0	0.0	0.1229945
Gm6058		0.5712805	0.0	0.55165	0.1022965	0.154968	2.07091
Gm6059		0.0	0.0	0.0	0.0	0.0	0.10346500000000004
Gm6060		0.0	1.1872745	0.0	0.0	0.2489425	2.0112324999999998
Gm6061		7.32528	0.0	1.621385	2.35434	2.29864	7.1880250000000006
Gm6062		0.035524900000000005	0.0	0.0	0.0	0.0	0.1856835
Gm6063		0.398102	2.1458495	0.0	0.13429750000000001	0.10161	1.4094415
Gm6064		0.905965	0.0562785	0.0	0.0	0.0	0.0
Gm6065		0.0	0.7119105	0.1848625	0.0	0.0	0.697507
Gm6067		0.095157	0.0	0.0	0.0	0.0	0.0
Gm6068		0.0	0.0373485	0.2652505	0.0	0.0	0.0
Gm6069		0.031559750000000004	0.4746355	0.0	0.0	0.0	0.1178355
Gm6070		0.0	0.2609555	0.0	0.0	0.0	0.066287
Gm6071		0.109335	0.45019	0.0	0.0	0.0	0.059672
Gm6072		0.0	0.309228	0.0	0.0	0.0	0.0
Gm6073		0.0	0.0	0.0	0.0	0.0	0.0
Gm6074		0.0	0.0	0.0	0.0	0.0	0.0
Gm6075		0.0	0.24122949999999999	0.0	0.0	0.0	0.324391
Gm6077		0.0	0.0	0.0	0.0	0.0	0.0
Gm6079		0.0	0.06880499999999999	0.0	0.0	0.0	0.0
Gm6081		0.0588555	0.0	0.4206265	0.0	0.0	0.0
Gm6082		0.0	0.0	0.0	0.0	0.0	0.0561455
Gm6083		0.0	0.0	0.0	0.0	0.0	0.0
Gm6085		0.6166715	0.08257555	0.79539	0.0235396	0.0183299	0.04299765
Gm6088		0.07231435	0.0	0.0	0.0	0.0	0.00582745
Gm6089		0.02717775	0.0	0.0	0.0	0.0	0.0
Gm609	208166	0.49040965	0.01062175	0.29051950000000004	0.04182235000000001	0.06613770000000001	0.29730650000000003
Gm6091		0.0	26.745500000000003	0.0	0.0	0.0	0.0
Gm6092		0.430614	0.0	0.2913245	0.09235114999999998	0.11664250000000001	0.7635445
Gm6096		1.57069	0.6051925	2.6628350000000003	0.230851	0.172295	1.727845
Gm6098		0.0	0.0	0.0	0.0	0.0	0.374153
Gm6100		0.0	0.0	0.0	0.0	0.0	0.0
Gm6101		0.0	0.0	0.0	0.0	0.0	0.0
Gm6104		1.25807645	0.0	0.8567705	0.1834865	0.0911105	2.316225
Gm6105		0.0	0.0	0.0	0.0	0.0	0.0
Gm6108		0.0	0.196908	0.30345500000000003	0.0	0.0	0.0
Gm6109	619883	43.70585	0.129047	3.452432	0.0	0.1083665	3.36266
Gm6112		0.0	0.01706995	0.0	0.0	0.0308076	0.0322967
Gm6113		0.0	0.0	0.0	0.0	0.0	0.0
Gm6114		0.0	0.0	0.0	0.0	0.0	0.03530265
Gm6119		0.07669689999999998	0.0	0.491079	0.0	0.01178875	0.0269272
Gm6121	619991	0.0	0.0	0.0	0.0	0.0	0.0
Gm6123		0.9804095	0.0961365	1.1575914999999999	0.0	0.0	0.2660415
Gm6124		0.0	0.0	0.0	0.0	0.0	0.0
Gm6125		0.0	0.0	0.03142645	0.0	0.003997400000000001	0.00527075
Gm6129		0.41128149999999997	0.3502	0.5386925	0.0596396	0.06255725	0.2989305
Gm6133		0.4821955	0.06775515000000003	0.0	0.0	0.0	0.12759035000000002
Gm6134		0.1871215	2.338055	0.0	0.0	0.0	0.3776305
Gm6136		12.94315	88.8699	13.9186	0.764869	0.70037	8.95838
Gm6137		0.0	0.0	0.0	0.0	0.0	0.0
Gm6139		0.02712775	0.394084	0.0	0.209931	0.30216149999999997	1.0099365
Gm614	245536	23.633335000000002	2.36519001025	55.43965	21.61079	26.685245000000002	29.37449
Gm6140		0.0	0.0302822	0.0	0.0	0.0	0.0340397
Gm6141		0.0191719	0.015833100000000003	0.0	0.0	0.0	0.0
Gm6142		0.0	0.083098	0.0	0.0	0.129967	1.1233
Gm6150		0.02640435	0.0	0.07010599999999999	0.0	0.0	0.047553250000000005
Gm6152		0.0	0.0	0.0	0.0	0.0	0.0
Gm6153		0.1944977	0.0	0.0	0.01847325	0.0	0.2124265
Gm6155		0.0	0.37161200000000005	0.0	0.0	0.0	0.460786
Gm6157		0.0	0.0	0.0	0.0	0.0	0.0
Gm6158		6.567665	30.47675	16.6234	0.1874665	0.0	41.1267
Gm6159		0.130965	0.0	0.0	0.0	0.0	0.06128345
Gm6161		0.8905575	0.0	1.896732	1.341895	0.42232349999999996	1.05441
Gm6162		0.006986750000000001	0.0	0.0	0.0	0.0	0.004933205
Gm6164	620574	0.0	0.0	0.0	0.0	0.0	0.0117064
Gm6166		0.0	8.919675	0.0	0.0	0.0	0.192322
Gm6169		0.0	1.0731865	0.0	0.6601615	0.8366009999999999	3.421585
Gm6170		7.828469999999999	0.5820514999999999	2.3590400000000002	0.28657	0.185275	2.0885
Gm6171		0.0	0.0	0.0	0.0	0.0	0.0
Gm6175		0.0	0.0	0.0	0.0	0.0	0.153711
Gm6176	620736	0.0	0.0	0.0	0.0055285	0.0	0.013401900000000001
Gm6177		0.187775	2.983174	0.0	0.0	0.0	0.7001275
Gm6180		0.118335	0.280582	0.0	0.0618915	0.0482414	2.02064
Gm6181		0.0	0.19489	0.0	0.0	0.0	0.392489
Gm6182		0.0	0.0	0.0	0.0	0.0	0.0
Gm6184		0.0	0.0	0.052411	0.0	0.0111319	0.033262099999999996
Gm6185		0.43267325	0.062221	0.12934815	0.0174999	0.04936998000000001	0.10929375000000002
Gm6187		0.0	0.0	0.228236	0.02111775	0.0800873	0.159633
Gm6189		0.0	0.0	0.16200350000000002	0.09341955	0.0121096	0.0475948
Gm6190		0.0	0.0	0.0	0.0	0.01004465	0.01201785
Gm6195		0.0	0.0	0.0	0.0	0.0	0.54379
Gm6197		0.0	0.0	0.0	0.0	0.0	0.0
Gm6198		0.203505	0.00781055	0.1430623	0.02086635	0.016522045	0.22248800000000002
Gm6203		0.0	0.01247425	0.0	0.0	0.0	0.0117663
Gm6204		0.0	0.1758325	8.046934999999998	1.5263039999999999	2.77921	0.536861
Gm6205		0.0	0.0	0.036614150000000005	0.0	0.0	0.0
Gm6206		0.4816095	0.0	0.862411	1.73653	0.7901955	7.074872
Gm6207		0.0	0.0	0.0	0.0	0.0	0.0
Gm6210		0.1122405	0.09456215	0.7495525	0.3939975	0.193571	1.0841725000000002
Gm6211		4.721810000000001	0.18748315	2.206115	0.673616	0.881954	3.528485
Gm6214		1.94368	0.3440835	0.932735	0.1083685	0.12923659999999998	0.1251385
Gm6215		0.0	0.0	0.0	0.0	0.0	0.0
Gm6216		0.063833	0.0600595	0.0	0.0	0.0	0.0
Gm6217		0.218629	0.0	0.0	0.023150349999999993	0.0	0.07072735000000001
Gm6218		2.5109200000000005	0.78292	2.598325	0.08103355000000001	0.1889635	0.3091625
Gm6221		0.0	0.0	0.0	0.0	0.0	0.0
Gm6222		0.07395750000000001	0.5887910000000001	0.0	0.0	0.0	0.1031995
Gm6223		0.0	0.0	0.0	0.0	0.0598785	0.04406785
Gm6226		0.13438865	0.0	0.9101665000000001	0.0678145	0.0	0.337348
Gm6227		0.0	0.0	0.0	0.0	0.0	0.0
Gm6228		0.0	0.0	0.0	0.0	0.0	0.0
Gm6230		0.0	0.0	0.0	0.0	0.0	0.0
Gm6236		0.0	0.0	0.0	0.0	0.0	0.0
Gm6238		3.1159565000000002	2.8999	0.8922025	0.0	0.0	1.027558
Gm6240		0.0498194	0.0775215	0.22222	0.0	0.0	0.0
Gm6244		0.0	0.01139735	0.102935	0.0	0.0	1.32253
Gm6245		0.0	0.053939	0.0	0.028284800000000006	0.044867199999999996	0.1291015
Gm6254		7.05135	0.0	3.04655	0.4924470000000001	0.26841000000000004	2.634855
Gm6257		0.139546	0.0	0.0	0.06686835	0.0	0.01977845
Gm6261		0.0	0.58866	0.0	0.0	0.0	0.0
Gm6263		0.00932385	0.0	0.0510745	0.013488900000000002	0.0	0.0733808
Gm6264		4.864364999999999	3.091377000000001	4.2950479999999995	0.0595905	0.0118515	1.6593765999999999
Gm6265		0.0	159.6004	0.0	0.0	0.0	0.0
Gm6266		1.1607995	0.95786	0.2475745	0.11135270000000001	0.042290850000000005	1.4697749999999998
Gm6268		0.0	0.0	0.0	0.0	0.0	0.0
Gm6272		0.781085	0.0	0.0	0.0	0.0	0.44781000000000004
Gm6274		0.179303	0.7684485	0.0	0.0349184	0.0	0.376831
Gm6275		0.0375435	0.0	0.0	0.01702325	0.0	0.0
Gm6276		0.09134010000000001	0.6035809999999999	0.0	0.0	0.0	0.0
Gm6283		0.06542	0.0728077	0.27626850000000003	0.01993225	0.0151368	0.1897805
Gm6284		0.0	0.0	0.0	0.0	0.0	0.0
Gm6285		0.0721505	0.6457820000000001	0.1977325	0.0	0.0	0.247493
Gm6286		1.0397429999999999	0.2909235	0.1390115	0.404586	0.502394	0.483897
Gm6290		0.47960769999999997	0.088318	0.097388	0.0	0.0	0.11748934999999999
Gm6291		0.869135	0.0	0.53376	0.0	0.0	0.776044
Gm6292		0.0825525	0.0	0.0	0.0	0.0133961	0.0307709
Gm6293		11.20075	23.959249999999997	113.374	37.9056	40.43025	10.51911
Gm6296		6.053745000000001	0.1204535	4.296335	0.07651930000000001	0.05073145	2.38498
Gm6298		0.0	0.0396048	0.0	0.0	0.0	0.01795505
Gm6300		0.0	0.0	0.0	0.0	0.0	0.0
Gm6303		0.0	0.0	0.0	0.0	0.0	0.0524345
Gm6304		0.975265	0.0	0.42445	0.098124	0.0	0.0
Gm6305		0.1314005	0.0260475	0.163889	0.1693589	0.04489610000000001	0.2993665
Gm6308		0.447296	0.0	1.53388	0.184207	0.0	0.0
Gm6309	622306	0.01788615	0.0	0.0	0.0	0.01240905	0.0
Gm6311		0.3769785	0.5541835	1.602915	0.7386945	0.6617164999999999	1.1106815
Gm6312		0.0	0.0	0.0	0.0	0.0	0.0
Gm6316		0.36105210000000004	0.3237225	0.332107	0.4005035	0.225416	0.787889
Gm6317		0.0	0.0090948	0.0	0.0	0.0	0.033886150000000004
Gm6321		0.0	0.0	0.0	0.0	0.0	0.0075868
Gm6322		0.0	0.0	0.090476	0.0	0.0	0.0343561
Gm6325		0.0	0.0	0.0	0.0	0.0	0.0
Gm6327		0.0	0.0	0.101013	0.0	0.0	0.0
Gm6331		0.0	0.0	0.0	0.0	0.0	0.0
Gm6333		0.01638625	0.16877109999999998	0.6063645	0.0823691	0.1470852	0.1606175
Gm6334		0.0	0.0	2.81084	0.39717399999999997	0.0	3.1685349999999994
Gm6335		0.026775099999999993	0.0	0.0	0.01606445	0.01239415	0.246541
Gm6337	622640	0.0	0.0	0.0	0.0	0.0	0.0
Gm6341		4.12511	0.486077	2.9642299999999997	0.301399	0.800666	4.0276000000000005
Gm6342		0.504387	0.2923285	1.334972	0.0	0.0897299	0.6425004999999999
Gm6344		0.0	0.404403	0.0	2.97953	3.5016499999999997	0.5295259999999999
Gm6345		5.1540300000000006	0.61522665	1.28304	0.5344145	0.35614	0.7645965
Gm6346	622719	0.0	0.0	0.0	0.0	0.0	0.0053968
Gm6348	622731	0.0	0.0	0.0	0.0	0.0	0.0053968
Gm6350		0.0152361	0.0062094	0.0	0.0	0.0	0.0
Gm6351	622744	2.49349e-05	0.0	0.0	0.0	0.0	0.0021260698644999998
Gm6352		0.0	0.0414277	0.0	0.016800950000000002	0.0128069	0.09212535
Gm6353		0.0	0.1139655	0.078314	0.0	0.0	0.0
Gm6356		0.0	0.0	0.0	0.0	0.0	0.0
Gm6358	102636839;102638887	0.0	0.0	0.0	0.0	0.0	0.0
Gm6361		7.558420000000001	7.914335	8.54603627	17.79395	19.5088	51.2844
Gm6362		0.0	0.0	0.0	0.0	0.0	0.0
Gm6365		0.25924749999999996	0.0	0.0	0.0296586	0.0	0.0525525
Gm6366		0.0	0.0	0.0	0.0	0.01990365	0.0435631
Gm6367		0.0	0.0	0.0	0.0	0.0	0.029978449999999997
Gm6368		0.02796515	0.047148800000000005	0.1101145	0.0	0.0	0.1281217
Gm6369		0.0	0.0	0.0	0.0	0.0	0.0
Gm6370	622924	0.0	0.0	0.0	0.0	0.0	0.0
Gm6373		0.0	0.0	0.0	0.0	0.0	0.0
Gm6374		0.0	0.0	0.0	0.0	0.0	0.0470354
Gm6375		0.15659900000000002	0.299553	0.334028	0.09844225000000001	0.0418183	0.3514945
Gm6376		0.0	0.0	0.0	0.0	0.0	0.0
Gm6377	622976	0.4759314	0.02718040000000001	0.0683092	0.0056781	0.008690264999999999	0.054612750000000015
Gm6378		0.6157775	0.1283515	0.0	0.0	0.0	0.434544
Gm6382		0.0	0.011494200000000001	0.0	0.0	0.0	0.05998935
Gm6390		0.0	0.01853945	0.1331545	0.0	0.0	0.0
Gm6394		0.28432665	0.44826099999999997	0.8828305	0.070974	0.1046095	0.535375
Gm6395		2.26832	18.787950000000002	0.0	0.0	0.106907	0.5324305
Gm6397		2.4324700000000004	0.0	0.5410537	0.2849865	0.0830059	2.124145
Gm6401		0.0	0.0	0.0	0.0	0.0	0.0
Gm6407		0.041710250000000004	0.0689185	0.0	0.0	0.0	0.079305
Gm6408	623198	0.0	0.0	0.0	0.0	0.0	0.0
Gm6415		0.0	1.2540950000000002	0.0	0.0	0.0	0.0
Gm6418		0.00904002	0.0	0.03550705	0.055130349999999995	0.023242000000000002	0.29120340000000006
Gm6419		0.2947675	0.0	0.0	0.0	0.0	0.1367905
Gm6423		0.0	0.0	0.0	0.0	0.0	0.0188787
Gm6425		0.0	0.0	0.0	0.0	0.0212136	0.207515
Gm6426		0.056050749999999996	0.46984400000000004	0.4350095	0.025052650000000003	0.0377959	0.23141240000000002
Gm6427		0.0	0.0	0.0	0.0	0.0	0.0
Gm6428		4.33261	0.5049255	0.0	0.0	0.2225615	0.5128445
Gm6429		0.0	0.0	0.0	0.0	0.0	0.0
Gm6430		0.6562218	0.0	0.7374185	0.2210735	0.11612734999999999	1.040297
Gm6433		0.6473225	0.626393	0.31968	0.072727	0.07782035	0.3025415
Gm6434		0.0	0.062976	0.0	0.0	0.0	0.0
Gm6436		1.8941649999999999	0.117648	0.0	0.0	0.17654700000000006	0.0
Gm6439		0.2925835	0.0	0.4523265000000001	0.0	0.0186857	0.10902704999999999
Gm6441		0.0	0.0	0.0	0.0	0.0	0.0343973
Gm6443		0.02898315	0.276848	0.0	0.0	0.0	0.2679631
Gm6444		0.58276	0.0	0.0	0.1554135	0.0	0.139799
Gm6445	623688	0.0	0.0	0.0862105	5.09685e-06	0.0	0.06295645
Gm6446		0.0	0.0	0.0	0.0	0.0	0.0
Gm6447		0.0	0.0	0.0	0.0	0.0	0.040688300000000004
Gm6450		0.0	0.292733	0.1851325	0.0491317	0.07298049999999999	0.7316999999999999
Gm6451		5.08615	0.9707210000000001	1.6304100000000001	0.4150155	0.3946135	2.1670800000000003
Gm6457		0.1597915	2.627175	0.0	0.11228005	0.0576375	0.07699249999999999
Gm6458		0.02138765	0.0	0.0	0.0	0.0	0.0
Gm6460	623898	0.0	0.0	0.0	0.9271925	0.59443	0.7827525
Gm6461		0.0	0.0	0.0	0.0	0.0	0.0
Gm6462		0.0	0.246416	0.4966165	0.0	0.0	0.0
Gm6463		0.0	0.02823125	0.0816745	0.02092485	0.0	0.0
Gm6465		0.0	0.0	0.09319751	0.2707605	0.1346075	0.20423249999999998
Gm6467		0.0	0.0	0.2159585	0.04585865	0.0714138	0.079079
Gm6468	624049	0.0	0.0	0.0	0.0	0.0	0.0
Gm6472		335.8657635	1224.94	113.8359	54.94939	26.939265	515.022465
Gm6473		0.221899	0.0	0.0	0.0	0.0	0.0
Gm6474		0.0	0.0610515	0.0	0.0	0.02592925	0.0880155
Gm6477		0.9068050000000001	0.2567825	0.5137005	0.3838520000000001	0.579841	2.996345
Gm6478		0.07562100000000001	0.2098634	1.037906	0.124534	0.04854965	1.7855150000000002
Gm648	270599	0.1206545	0.0	0.0	0.0180276	0.014343200000000004	0.1082911
Gm6480		6.214465000000001	1.8773075000000001	9.439665	0.12252750000000001	0.11581555	4.09832
Gm6482		0.0	0.0	0.0	0.0	0.0	0.0
Gm6483		4.320795	2.6254299999999997	7.982680000000001	0.8147500000000001	0.8652325	6.25387
Gm6485		1.8700350000000001	0.5625435	0.0	0.0	0.190417	0.2942475
Gm6486		0.0	0.0	0.0	0.0	0.0	0.0
Gm6489		0.0	0.0	0.0	0.0	0.0	0.0
Gm649		0.0	0.0	0.0726005	0.0	0.0	0.0
Gm6490		0.0	0.0	0.0	0.0	0.0	0.0
Gm6491		0.0339519	0.037258	0.0	0.0	0.0153447	0.085737
Gm6493		0.231409	0.0	0.0	0.0093239	0.0075463	0.01931645
Gm6494		0.0	0.0	0.0	0.0	0.0	0.0
Gm6498		0.0127127	0.0	0.6736665000000001	0.01976865	0.01739455	1.18968
Gm650		0.086156	0.0	0.4386125	0.0	0.0086041	0.737124
Gm6500		0.0	0.02809295	0.0	0.0803125	0.0	0.0
Gm6501		0.016442750000000003	2.245234999999999	0.0	0.6045659999999999	0.20216795	17.975985
Gm6502	624421	0.0790705	0.000882045	0.0	0.0	0.0	0.00031095
Gm6503		0.02673305	0.0	0.0	0.00702945	0.0	0.0
Gm6505		0.405439	0.0968255	0.088591	0.5965375	0.5661665	2.1734150000000003e-08
Gm6506		2.686674	0.25912615000000006	1.39826	0.06624465	0.0	1.0797025
Gm6509	108169097	0.0	0.000882045	0.0	0.0	0.0	0.00031095
Gm6510		0.0	0.0	0.0	0.0	0.0	0.0
Gm6517		0.02826825	3.1819	0.0	0.0	0.0	0.43378649999999996
Gm6518		0.0	0.0	0.0	0.0	0.0	0.0
Gm6520		0.29665749999999996	0.3415265	0.5722514999999999	0.0	0.0	0.2826365
Gm6522		0.0	0.0	0.0	0.0	0.0	0.01342915
Gm6524		0.0	0.0	0.1386385	0.0	0.0	0.05136545000000001
Gm6525		0.0	0.62463	0.225556	0.055741299999999994	0.04365765	0.58197
Gm6526		0.0	0.0	0.0	0.0	0.0	0.0
Gm6536		0.0	0.0	0.0	0.0	0.0	0.0
Gm6539		0.0	0.0	0.0	0.0	0.0	0.0
Gm6541		0.0	0.0	0.0	0.0	0.0	0.0
Gm6542		0.3974580000000001	0.53373	1.3479394999999998	0.0	0.1567415	1.65446
Gm6543		0.23046234999999998	0.2666015	2.078885	0.0	0.0	1.3195325
Gm6545		0.9782420000000001	0.1130715	5.32948	2.7060250000000003	0.8244565	0.0376551
Gm6546		0.0	0.0	0.0	0.0	0.0	0.0511475
Gm6548		4.430669999999999	4.15188	15.98975	10.95055	6.940135	12.4653
Gm6550		0.0	0.376312	0.0	0.0	0.0	0.01708435
Gm6554		0.5355514	0.0	0.4735625	0.008379799999999998	0.00671255	0.1708755
Gm6555		0.0	0.0	0.0	0.0	0.0	0.02319295
Gm6558		0.0	0.0	0.0	0.0	0.0	0.0
Gm6560		0.5017674999999999	0.09153405	0.099981	0.14975355	0.0925164	0.7291034999999999
Gm6562		0.0	0.0	0.0	0.0	0.16624650000000002	0.0
Gm6563		0.0	0.0	0.0	0.0	0.041407349999999996	0.0
Gm6564		0.02204325	0.47776399999999997	0.0	0.0	0.031695549999999996	0.117886
Gm6565		8.8774775e-05	2.50012e-06	6.38031663585	4.259630090728001	0.0041479894003	2.8032765
Gm6568		0.33034650000000004	0.0201278	0.0	0.0	0.02608805	0.349695
Gm6569		0.2988958	0.047863	0.0	0.0	0.0	0.0
Gm6574		0.0	0.0	0.0	0.0	0.0	0.0
Gm6575		0.0	0.0	0.0	0.0	0.0	0.0
Gm6576		0.392113	1.9124805	0.9518715	0.141532	0.073217	0.653834
Gm6578		0.02609275	1.17224	0.17405215	0.1510888	0.0914183	0.3242375
Gm6579		0.0	0.0	0.0	0.0	0.0	0.10750599999999999
Gm6580		0.01590625	0.0	0.0	0.0	0.0	0.0239619
Gm6581		0.0	2.0638650000000007	0.0	0.290684	0.0	0.0
Gm6583	625424	1.7514954999999999	0.03813565000000001	1.0173204999999998	0.00700065	0.00560885	0.39731550000000004
Gm6584		0.0	0.0	0.0	0.0	0.0	0.0
Gm6586		0.0	0.0	0.0	0.0	0.0	0.0
Gm6587		0.0	0.0	0.0	0.0	0.0	0.069653
Gm6588	625464	0.0	0.0	0.0	0.0	0.0	0.0
Gm6590	625473	0.0	0.0	0.0	0.0	0.0	0.0
Gm6591		0.0	0.0	0.0	0.0	0.0	0.0
Gm6592	625480	0.365965	0.0	0.1983115	0.0	0.04613405	0.0
Gm6593		0.043972449999999996	0.0	0.0	0.0	0.0	0.0144718
Gm6594		0.231715	0.087405	0.0	0.0	0.0	0.0
Gm6605		0.0	0.0	0.02223975	0.0	0.0	0.0
Gm6606		0.0134438	0.0	0.1539975	0.0	0.01623775	0.05447
Gm6607		0.1010395	3.31452	0.0	0.0	0.7628575	4.316855
Gm6610		0.1902755	0.0	5.005205000000002	0.0	0.101146	0.0
Gm6611		8.413219999999999	0.02727265	4.679295	0.1568761	0.46741449999999996	2.5571900000000003
Gm6612		1.2139335	0.8533580000000001	1.8290345000000001	0.0	0.158802	0.990635
Gm6614	625716	0.0	0.0	0.035436199999999994	0.0	0.0	0.0
Gm6615		0.0	0.0	0.0	0.0	0.0	0.0
Gm6619	102638913	0.0	0.0	0.0	0.0	0.0	0.0
Gm6620		0.0	0.0	0.0	0.0	0.0	0.0
Gm6621		0.19861094999999998	0.0735005	0.0	0.0	0.0	0.0332679
Gm6623		0.0	0.02545505	0.1570075	0.0	0.0	0.367678
Gm6625		0.1745565	0.2534845	0.074834	0.0	0.0	1.59001
Gm6627		1.992445	0.1712595	1.51499	0.1938855	0.256429	0.46808449999999996
Gm6630		2.912855	0.9098945	6.24614	0.0750715	2.3225	0.059154
Gm6631		0.0	0.0	0.0	0.0	0.0	0.0758425
Gm6632		0.0	0.0	0.0	0.0	0.0	0.0
Gm6633		0.0	0.0	0.0	0.0	0.0	0.0
Gm6637		0.0	0.0	50.16405	11.16062	0.2587045	0.7731169999999999
Gm6640		0.015284450000000003	0.0	0.0	0.0	0.0	0.0
Gm6641		6.59161	0.07249035	3.5958699999999997	0.5003495	0.37878900000000004	2.537445
Gm6644		0.65783	6.708485	2.1723455	0.07106599999999999	0.092449	0.5254175
Gm6645		0.0	0.0	0.0	0.0	0.0	0.0
Gm6647		0.0	0.0	0.0	0.0	0.0	0.0
Gm6649		0.0	0.0	0.0	0.0	0.0	0.0
Gm6650		0.0	0.0	0.1483155	0.0	0.0	0.0
Gm6651		0.218417	0.0	0.0	0.0	0.0	0.0
Gm6652		0.03809155	2.15747	0.114728	0.0	0.0	0.02576725
Gm6654		1.9643575	0.07245349999999999	0.3806365	0.0	0.0	0.0
Gm6655		0.0	0.0	0.0	0.0	0.0	0.0448109
Gm6657	626215	0.01148325	0.0	0.9637585	0.0	0.05934400000000002	0.127054
Gm6659		0.15651	0.0	0.0	0.0	0.0	0.0484258
Gm6660		0.0	0.0	0.0	0.0	0.0	0.0
Gm6664	626315	0.0	0.0	0.0	0.0	0.0	0.0
Gm6665		5.86573	0.0	4.646165	0.0	0.0	1.458355
Gm6667		0.0	0.0	0.0	0.0	0.0	0.0
Gm6669		0.0	0.01328195	0.155725	0.0	0.0	0.0322934
Gm6673		0.0	0.0	0.0	0.0	0.0	0.0
Gm6676	105245673	0.0	0.069983	0.02962665	0.0	0.0	0.0
Gm6677		0.0	0.0	0.0	0.0	0.0	0.0
Gm6679		0.02138735	0.004380155	0.0373892	0.0	0.0	0.0
Gm6680		0.36305149999999997	0.0	0.595918	0.31749499999999997	0.421829	0.7429955
Gm6681		0.6464044999999999	0.38036800000000004	0.178631	0.0	0.06592134999999999	0.41418299999999997
Gm6682		0.5382709999999999	0.1291049	0.179752	0.180444	0.11572215	2.035355
Gm6684		0.0	0.0	0.0	0.0	0.0	0.0
Gm6685		0.0	0.0	0.0	0.16303250000000002	0.0682485	0.17848050000000001
Gm6686		0.0	0.7793605000000001	0.8509049999999999	0.3107205	0.2313145	0.1888545
Gm6689		0.0	0.1820445	0.2414375	0.0	0.0	0.1539415
Gm6693		0.0	0.0	0.0	0.0	0.0	0.04243
Gm6695		0.0	0.0	0.113403	0.0	0.0	0.0343124
Gm6702		0.030959	0.427577	0.0	0.0	0.0	0.974063
Gm6706		1.863925	0.284388	0.57059	0.4929035	0.6568311	0.64033
Gm6710	626832	0.60479889	1.451552	8.0554635	5.10912856235	6.273845	4.9955549999999995
Gm6713		0.0	0.0	0.0	0.0	0.0	0.0
Gm6714		0.0	0.0	0.02923725	0.0	0.0	0.01251205
Gm6717		0.0	0.0	0.0	0.0	0.0	0.0
Gm6719		0.0	0.0	0.0	0.329701	0.120359	0.565905
Gm6721		0.0	0.0	0.04217725	0.0	0.0	0.0306341
Gm6722		0.0	0.6697315	0.0	0.0	0.085859	0.0
Gm6723		1.68147	0.0	1.200404	0.4952725	0.1235125	0.1795035
Gm6726		0.0	0.0	0.0	0.0	0.0	0.0
Gm6727		0.0	0.0	0.0	0.0	0.0	0.0
Gm6728		0.1644045	0.0	0.0	0.0	0.01406475	0.0
Gm6729		0.0	0.0	9.2215e-05	0.0	0.0	5.6982000000000025e-06
Gm6733		2.13481	0.0	0.6475040000000001	0.00881	0.02705185	0.9725250000000001
Gm6736		1.292905	0.372719	1.503739	0.088519	0.1908725	0.7490895
Gm6740		0.1069556	0.0	0.1879155	0.048365000000000005	0.11891095	0.169199
Gm6741		2.19345	1.98186	4.103535	7.604405	5.90962	13.8168
Gm6743		0.0	0.0	0.0	0.0	0.0	0.0
Gm6744		0.0	0.0	0.0	0.0	0.0	0.0
Gm6745		1.3227950000000002	0.124455	1.090327	0.1760675	0.1804405	1.918571
Gm6746		0.0	0.0	0.0	0.0	0.0	0.0
Gm6749		0.0	0.1316155	1.06051	0.0	0.0757545	0.5555399999999999
Gm6750		0.080751	0.0	0.0	0.0	0.0	0.859805
Gm6754		0.5971815	0.0	0.8991025	0.272373	0.4076185	1.1549209999999999
Gm6755		0.1069556	0.0	0.1879155	0.048365000000000005	0.11891095	0.169199
Gm6756		0.0	0.0233107	0.04688355	0.0	0.0	0.0
Gm6757		0.0	0.0	0.0	0.0	0.0	0.0
Gm6758		1.2699655	0.0	0.08570499999999999	0.0	0.0	0.4778235
Gm6760	627470	0.0	0.0	0.0	0.0	0.0	0.0
Gm6762		0.0	0.0	0.612055	0.0	0.0	0.122358
Gm6763	627488	0.0	0.0	0.021700099999999993	0.0	0.0	0.00961847
Gm6767		1.6489825000000002	0.3085105	0.5066080000000001	0.0940684	0.09012205000000001	1.6089315
Gm6768		0.6525905000000001	0.0	0.0	0.0	0.0480531	0.0
Gm6771		0.0	0.09880655	0.0	0.0	0.0	0.033825949999999994
Gm6773		0.02416515000000001	0.043130449999999994	0.0	0.0	0.0	0.0
Gm6776		0.0	0.0	0.0	0.0	0.0	0.04723085
Gm6781		0.0	0.0	0.0	0.01501175	0.0	0.028802
Gm6783		0.037453150000000004	0.0	0.0	0.0	0.0	0.0
Gm6786		0.0	0.0	0.0	0.0	0.0	0.0
Gm6788		0.0	0.60156	0.0	0.0	0.0	0.34593850000000004
Gm6793		1.19653	0.3293235	1.5943224999999999	0.8795125	0.8710785000000001	3.2679800000000006
Gm6794		0.0545805	1.0124754999999999	0.45764950000000004	0.155835	0.0	0.738215
Gm6796		0.0	0.0	0.0	0.0	0.0	0.0
Gm6797	387284	0.0	0.0	0.0	0.0	0.2258685	0.0
